block_date,tx_hash,from_address,to_address,eth_amount
2024-02-26,0xb128e7c16ecc622f68454e751db6148af00c30a7d78b6d840d59eb3000cb81fb,0x1b6d6e83c4b433420f8387a7caf17646d4c5dea2,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,0
2024-03-03,0x0eafd6339fe1dd29334cc552e40fbebd80b9870bc9ba4f18f7d6a2a3c2ceddb0,0x3c16a1c57cce1af65bf568f3f689ac27ae9825f6,0x320cc4138cd9990fe1a15d3c05f1199da0b0185b,0.004324706
2024-03-30,0x099ba522a4008a3fcb18dea6bf5b2f4809076c85c850861e3b445428abf2763c,0x181152695bc2f72c1a8bbc54fb27f04c32d6fcef,0x881d40237659c251811cec9c364ef91dc08d300c,0
2024-01-24,0xf23e4cd00e51e6cc6cdbaaf70c4a8fc2d51406a65dc1885c2f0f4caa4accc5ec,0xd6a11a700a96bcc99cd0026562b11b03383043c0,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,0
2024-03-02,0x4cfda2b74bd39b5ccf9401737dc77dffaa80a075019a200f675cabf92c58acaf,0x70eb14cbd1899e24967c788bc76c3a9bf4b6b286,0xb44f0c50d6b5800083d121505275f84dc5fdc4b0,0.5
2024-01-10,0x02079370d2c331180ff1a71c62667cc9cf16f12502a857912a36c02f24b2405e,0x6887246668a3b87f54deb3b94ba47a6f63f32985,0xff00000000000000000000000000000000000010,0
2024-01-21,0x822e5e16ccc5a50d0f20f0e3c1e7c3b837c91b5277691aae6731f7264f5c33b0,0x3ab4620b1861c607be32b0b5f82c6b849d77abd3,0xf3de3c0d654fda23dad170f0f320a92172509127,0.046663924
2024-02-12,0x56139b93a9dbbe10f2691ad3c5fc103c612a469c329abda892b5f8952327c2cb,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,0x13ab3c294a2fb4d03041de67afad6322a6f52faf,0.003
2024-01-05,0x1ed47c28734500680e39bbb98e899cd3467c8290516fc38f3282611eebc8004d,0xce9c3b357bd2cb188aa40f7b874fe5c4a5d1c4e9,0x27899fface558bde9f284ba5c8c91ec79ee60fd6,0.210277294
2024-03-24,0xba3215fe1494580e3989343aa53b0acaaf33bdae6f862217124939f1b7993c07,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-02-25,0x79166866dd23deb91cb44f3f64672e86b3a898532944f161ff9d65b23065a434,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xdc33d8b64bfc06b11072ea4fa2270e5523d0c9eb,0.037734
2024-01-23,0x88476359f23324be50f3d4776bfc9b2fa3a0171375a90307475262ae227819ce,0x6f0af1657ff81cce12df83bda203542336554c2c,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-05,0xb18545c25044ba6181c32cfd4342c0d1a3b176f3765511b7844501adfb0135b5,0x822a35e4c0dd5e608f403cbde90d6dbbfe9198be,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-17,0x0b068f241052038d82e19666eeb6ce63c5509dbd8d55aaa3e3bdeeff430689eb,0xc73d0c2180bff12692425a06d4ea1703ac8d03af,0xf7b5027b4777d331c4a62292a1bd4c18759fe164,0.0552
2024-03-24,0xff51dafa0bb7aa97784fbe2a783aea737ddeb740072114b7ca9a8b8a7db798f2,0x283bc8ef75ffad26f25006a0b8a97aec6f2c57db,0xcae7028d3f52200388ba6cfe5b6cdbc6fe287010,0.004480849
2024-03-07,0x15b744c9af29ba6055eede5105c38c7a9def7d7aae504695b8ac193996f681ce,0x2d1e272efb6a836e427a55b44998e05434a2dd07,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0
2024-03-04,0x86232cffe93d08e14962126b02f3dad0ef09a3d66bd66e54c1f490bdf124a3fb,0xb27b9f43b1741fe5bc607b79abbd9d9f38c3595c,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.283654146
2024-02-09,0xdf9084a80f8983063f4dd10e9da924d3be9cdeb7178b4893797fb416eeb1e25c,0x036bfa46128af064939473d750dda2b28c73e2e6,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-30,0x248d7ce7aa03e30028ad7a82e9acd6ca0e6618b8f66c18e252c09179b8ff1be3,0xa2b9c1301d181067d80916f51b05b46d329d55ed,0xa2ab69a98a30050afce7e9ecd39231223d74fd09,0
2024-02-16,0xda919f0b693d57c4ea1322da5b65db961699f2b555dc0ffe0e294d854df47e7b,0x3ebaa622533a4095c3ff09f037347411525c9a26,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.24
2024-01-15,0xefc39e7b45e5e10a09d9dc8115eb6a00d7fdf05a0ba04c2f45fcd0a7c5bb639e,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0
2024-02-13,0x236df697e23e671d6f4d7946192c83aa4d544a7333fdad4672f8efad82aadf9a,0x02858f5d8600a61a1cd044fe68791cecc6af3d8f,0x86a24746d068862fda1b755d3234b5a1318a0603,0.002611671
2024-02-29,0x52ec821a6e202f1894856bfce6bdc6c958937ba45dad1099de5edfa440bb8ef0,0xb7a82dd6d3f80aa242b248182365cf0a075fe753,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-15,0x461df47d1d3ed6078a9d8990d2f48c812f178c5a22e80ca39497001f8e8e1481,0x80c67432656d59144ceff962e8faf8926599bcf8,0x6a137ee563c2533ee932fbb14d9004c3e6e72198,0.04998
2024-02-03,0x2f955f6d2727ed3112446cc4d874bfd56cae74fb1d6e696c397e8af06e61b407,0x4c33dbd45ea6b1a690c51f7883d4300e7353cf6a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2.14
2024-02-23,0xa1fefa2dff205bb802647f2363632541094e1b99479e515d4f226008fa90bf77,0x16d5783a96ab20c9157d7933ac236646b29589a4,0xfd14567eaf9ba941cb8c8a94eec14831ca7fd1b4,0
2024-02-25,0xa8213143ae0505bef7c71af20be675d0ca4cac9a8d7e1bc0effd7e0e5da1ac81,0x686281875ee32954fefc4df1c9a101eb76da96ae,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0
2024-03-13,0xeeca090460126262ee49c9655001327bae13c8bb892a7a944d20ff206a13fbdd,0x28c6c06298d514db089934071355e5743bf21d60,0xff20817765cb7f73d4bde2e66e067e58d11095c2,0
2024-03-04,0x3c0faeb537a675d1eb0656da9544e44f216a6ab7d133af3bd8d6c1c4532b94bc,0xac341ae475c3e8877e9d4badf9503eda33df9484,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-05,0x77bda7f329a4b847123e02a1d39d2e2ad281af10f3801b37e0f3c5d57032a907,0xa90db93704da94987bc3492ea12bb095dd785de8,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-11,0xb846ca426ef8c8c20850b9a43ffefa30fbc1836d2bcf29010d70f1142cb213ab,0x31c2ab99605e535e96097188bc79752e1b3e5817,0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4,0
2024-03-14,0xcd5b381c1b7aea6b16a9adbf15084615bc5dad3258484200a3e8c30a5cbbac45,0xab83d8c46b2b9fe6123f688d777312294bc4b044,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.027
2024-03-11,0xfdc01f4994ec293baf7790f2e15a8559015b672c3ac71438f30af5b608e3875c,0x757d0e1185201e3700ace0cadbaf6afcb54fcd79,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.08
2024-01-08,0xd72c1b7a3aa1a196b169de4d796c517ebabc3bdad0e2a091178bec67681cf1f0,0x89b537d4e0de035303dc1bdae18394f7a6c15c36,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0
2024-02-24,0x9b801094ed623e0261aebce00a189c6a71307f716605ea53e37a6733511c653c,0x2067c4cbd25b7a0ef7d639a22ca4c16df07d19dd,0x2e82abd004aa32152416b8fac51164f34c7c7982,0.009482088
2024-02-16,0xb8c1dd348ed042c18c58a3f011413129a3598f8708c9b81d9afaa825317dff6f,0x46340b20830761efd32832a74d7169b29feb9758,0x46c3f8f5ed66703ccdcc4af912f59050c54c5add,0.02
2024-03-09,0x20c1f2111ed58685949316398f294ad8591fb3e40eb73a416539718dcd2d3757,0xd1fa4f6b8999d79d4ca0489068d30a23b944ad90,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-31,0xce0ba326164363b40e6dcdd29ded98d4f869e5aef1fb1c2d3d158dda1444d3ef,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,0x549bc7e1f6c0e013265584b95055521a4c575c8f,0.04
2024-01-04,0x08f0fffc117962ecbbc5af532e7b97fbd522990d48bd1d51ffbe504ff2e57982,0x8f75c7c3844bb6667a44f45c786430fdb8763d9f,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0.217972682
2024-02-09,0xfe73c36d513bd6af302fde511d86216842a6da23a90c83b0ba8f76c4d38d7c60,0xd108fd0e8c8e71552a167e7a44ff1d345d233ba6,0xd59c7413f1e2d5238391c84d6c10abc0713f6041,0.3615
2024-02-25,0x8b9e6e8ffc68902ea92d2db7689eb9f1dc018d3c5bea949faff9d7c8ceeee5fb,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-11,0x1369aaa0fb95162e693018aaea7fa51f490d40a08c541eae189f00bc2512a4c0,0x9b630ccd30a9e444490a751599d3bce5a385f468,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-10,0x39f7d94e8c29bd838c0d301e8f25d47f0d1c9d67740a58e8b9624d7f4408e906,0x061f7937b7b2bc7596539959804f86538b6368dc,0xda3d3fd7899af96a30d6fe3b70513783f57663ca,0.004169123
2024-03-23,0x8db4c816bd7afc76e8d811a1d74c1749379e0a03b87fbd0d7bf6d1ffd6acac15,0xe93685f3bba03016f02bd1828badd6195988d950,0x902f09715b6303d4173037652fa7377e5b98089e,0
2024-01-19,0x87be47ab75d211c8d4e836cd8342dd58e5fb02ec0e43f28518b3d45ddb370a36,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0
2024-01-27,0xb8a8c10763f84fd237d36ccb49fc40337b64454b36bfb5c777061654bcd5134a,0x62fc798d7a1924532c72511d132aeabd02f4fa30,0x5adf03e424b99cb75358a1268b52523ded38e586,1.26874
2024-01-14,0x48c2f78891c46aa673f51d134a88dc2224cc66b7e4b3783208ba119d766d231a,0x9937120c4830b38d0741395fc86dd3429925366c,0x9937120c4830b38d0741395fc86dd3429925366c,0
2024-02-04,0x7187beab03ab2655919b62a1f761126a7272e5d0362e0488a074623045fa206f,0x2126045081e2cdc6c31aa0a738f8d3cb94a4805a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1.10132
2024-03-16,0x03e3c2e0dba22fe9fd67267e3560f37d10a125af2be5371fd55412e4bc4df88b,0xb1c58371e8302fe92696d6af7ff39da431afb97d,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,0
2024-01-14,0x6f136a6dbe5712409404b18e95b79497b95d68f6e475b746578681163ec6989e,0x43509c298b2a43bb4c397ae201a072029391b6b3,0x43509c298b2a43bb4c397ae201a072029391b6b3,0
2024-03-07,0xee448a13145b7b62607ecc007aeecc4248c43401eafe03812c1073363a640bb1,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0
2024-02-22,0x2e02d005a3bb2b8760671ad6908005604ca626f1c143349a5fd95fa3742ffb65,0xec4ccd23bcab882b3f1bf2887305e3b513379d7a,0x443459d45c30a03f90037d011cbe22e2183d3b12,0
2024-02-25,0x980804be96e58c9a28fee8568daf055503854bae3cc1ecee77a713af4a64b6f4,0xbb1739a9cfd4193322f03359fc90da93d5979a2c,0x6774bcbd5cecef1336b5300fb5186a12ddd8b367,0.05114112
2024-01-21,0x3652fe08dec7d55d1443958cc0e44d7e309e4926a871a70c219aae6d172ae0ef,0x70a751685b249e9306224d9b171fb89b275a3ab7,0xed12310d5a37326e6506209c4838146950166760,0
2024-01-13,0xf46ff1ae14590dd78305e6a300c7abfd4575465a26143c9abe21873853395aea,0x76ceb24688ddd49137bc12b084598c4619d48651,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0
2024-02-29,0xb4331d9f7ceae7fc9f3bb116ff3858cbd332529bae8fb5542ea285a4dbbeeb7f,0x74cd44c9cf6273d43f89f7bd5c5f8b35f036efb8,0xf282484234d905d7229a6c22a0e46bb4b0363ee0,0
2024-01-17,0x959647587544ee589c4c5f990c6696ede1ee82c4945a78511cc2d60a9706896f,0x4956c90f8064778c54fb2e45cb79c7f8fdacbd07,0xc22f125c20359132f9db3b30ac30c89cdc7c97b2,0
2024-01-25,0x169a49b7eb77f992fd930229b7beda588bfa01b326a2eb72bbae9503745ccd5e,0x112724ae2c9486f33d0ae6a7c7b7e3ab1d8c8961,0x3c11f6265ddec22f4d049dde480615735f451646,1
2024-03-13,0x11bd73860af6f76a52e9548fb96a219616ff7dec8be42c514aa456968b7a6c01,0x5948a1f430891216da94d4df5cd0e2e959a491d5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.12414
2024-01-02,0xee7beb29a811946512e1b3b160a67e90cb7f2dfbeb56559bd5346389a6ee0cda,0xac3be86447f12c65da4963fe34051a77747e097b,0x881d4032abe4188e2237efcd27ab435e81fc6bb1,0
2024-02-14,0x7c7793c9aa52d8b67cef82ffe479975a1008af26c001c71bba0ab75a0c3ee9a7,0x3f804b5f554efca1343ae2fc1c5e9fd20c05e85a,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,0
2024-03-20,0xba7680b8bfb703b93e14fb8ae06c9ee538b808bc2ce88fbca510c4a6951efec4,0x09441166df9d1ca3a7b8fb324a201d5a14e344bf,0xca66b197d337f15f4b949e3201ee833c73665217,0.05
2024-03-07,0xdc89131b21a1c4c76cf4c26785d7a3eacd22798506049f95fb5686cf45e5aed6,0x98c82c5daa5524beb8653ab9ed541054c60c485e,0xf52605c7b778563a5a9144ef4dc53b57463ca2c7,0.3316422
2024-03-23,0xc75f7a29c421fb916cf50491583e4f786d16f5ae8f1529d1a085fd9f4feba64c,0x5d3a10e4cd115311ed3599be26a60abf279871f2,0x1bf621aa9cee3f6154881c25041bb39aed4ca7cc,0
2024-02-21,0x9888d31d81c621835fe04562244ce1c3f4fcc0ab61cc01764bfc9f184476fe94,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x163f8c2467924be0ae7b5347228cabf260318753,0
2024-01-22,0x136bca8f00826e1bf4a7075b5f235fa22072c97d5a064b69d1899bc1395b9e36,0x445e5c0c19b79da560db4e253587c93213b0d415,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-03-01,0x2a40fb73acfc59406f195f4026fab6c641e058edcba047ab0ff6e1d96facaad4,0x574398289fbad26670d76e39be3b6afdd0731783,0x14c43dac1d4268779279679210f24294d7b15ed2,0
2024-03-01,0x0faec02d42ac942ba0bb38975478228ff65aa39770b3b57436d2b784282509b0,0x462c5efa483b27b7cb50b10a3e102af6e41edf38,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2024-03-13,0x4a510f7e9383ed64b3c056cf4e5cbfa7ef125678e7a5f1f75209b10905977bbf,0xd35c48c89141c2b40d6ab77eb3bc160a43f1576e,0x111111111117dc0aa78b770fa6a738034120c302,0
2024-02-21,0x43902d4cf2fb25f350953eb4dccd62ec500c3fcb41dc63c75e39af5c603508ec,0x279ab927044fd9131c10175d6421ea4917c2186e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-02-27,0x2b3e7756441660078c7bacad396eea5dbcd32bd77bd95017e1c6ef633bf3b67a,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xb7b90929dc4ad2dcc29ca20c8675509d17a5a241,5
2024-03-26,0xa2d34565f41a7c61ad726a8c5abf7c1efa1417205b964ff04fa372edac549ee5,0x574ee09caec52081c07e0cf92c50d513f97a8a44,0xe4453916549d00eab22a4bea8d3aa31a9779e9ef,0.009
2024-01-01,0xd6afc1557dfe55b58d61cc9bb6f0d0f8390778036eff736dfd68d48ac09d9ef1,0x070f8c2d76082b6cd887aab3d2b321e14c327fb0,0x00000000000000000000000000000000000face7,0
2024-01-17,0x84a85ef252188ac12f8175e7639866f6aeb5f8cc8400062a87a818297e243296,0xe668508d4f55b86cbbaf73f99664e1621b0a02cd,0x8f9285e80284f9df62d96e5d2eb642b83997c439,0.03531795
2024-03-24,0xb43465f8afbd2dd96e79637565d8ce023dca812955d56dc168a3005abcae5248,0x8216874887415e2650d12d53ff53516f04a74fd7,0xac61dfbe19cca70868c85d6936fdbe45025f5918,0.0095
2024-01-25,0xbdb31af4bee9b888ed029649988af659fbbe483e8d18663d87e6ab70913645f9,0x337a81113f934b8522459f0ca207eee7aa0f4545,0xf8a16864d8de145a266a534174305f881ee2315e,0
2024-03-12,0xd28a0526a0d3aadee552caa0d557186b68737c2f4d381af92dcd54c424facc35,0x57f89070186768adf90ca59215daad1525395adf,0xa52a64501e816016030511aea0445f1a97ee6694,0.093
2024-01-28,0x60aac7f9c380239ea7e16e2ab4653def1b4e28efbfabe9eacba428a1755815bd,0xf31185afed2928ba71c83d1441e8a0d93a360925,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-09,0xef1d71d0bc362262e49359d87def149b1cbbf75e728c95ffbfaea66f9172c654,0xdd5cda27a5376423cbea8b3f621efad9c65737bc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1
2024-03-30,0x922756714468e5baab4be147a2f1ca2721b2971a89020e2d736872dca67a2c0b,0x1650683e50e075efc778be4d1a6be929f3831719,0xef019f1905b3cbe5b7a8db4c4bab2020471a2346,0.0059
2024-02-07,0x1687318f258060744dc3c7c50cff1afba2ccf7f1b27cbd038048d96a8f1d3536,0x90362bd02d05b74d411e34a239f39bfb2ce23555,0x7ad4c1647aa947d1c05425a8d4d155ef811a5f9e,0
2024-01-23,0x48ab8e7ee0f286c7be73994e7aa6b7e7dd1cca0f1b4cf39de88e95e2cc5cd157,0x47cebaaf5ea5d4a94b6c4bf613e5069c5301035b,0x881d40237659c251811cec9c364ef91dc08d300c,0
2024-01-15,0xf06b15211d29a068d11f4ef93262b4bb6d9e3a7079f7eae44f7870810a8d3d43,0x37115b82d7b6bda1a5bb26750c10e3576bfddd70,0x6af49606d941cda32de1ee94397dc821ceb09dac,0
2024-03-22,0xfe39e3f2aab0c1cef0fcc8018f908c38c69a49b3ac9c90768f97f4118369ce22,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xfe1176f4dc0fddf142b6290042275bddfe23da3c,0.013815
2024-01-14,0xfd7b73a03bf0fe4836a47325ecd8f11a16aba143c381aae16006889ce411c6f8,0x23e3ea72393a993eeca3200ee99002504802bfaa,0x28c6c06298d514db089934071355e5743bf21d60,0.329265025
2024-02-04,0xd02ac84ad063d85b0877e3126c7e414883dbc07d8847dcc382ed800c971b7bba,0x5f6eb3ff6d9aa779fad88ee403e2929764af1e7b,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0
2024-01-27,0xf24a461dd2da23fc62dc0f155644d231cee2d24c244401b43974e8c04a3b7a66,0xc4d6a4c6c70f9dfa2aedc6ffe4d61e25aa4d337f,0xbd6323a83b613f668687014e8a5852079494fb68,0
2024-02-15,0x1c100a197b1764ef02d0ec85ae14de5ec271ed4b961de622eb4f08c9c7176d24,0x46340b20830761efd32832a74d7169b29feb9758,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-02-02,0x7305bcb8ccd0dade817389bd192a0a85a3fd4e032cd221ef647d837d12361d52,0xb543f8d66765c7074d1d77147d7e07880c96908f,0x0eae044f00b0af300500f090ea00027097d03000,0
2024-02-08,0xca4f5c64d8dd4da26982e91d871b6a728a6e26ce26f0f78d06c2895143522555,0x9d272dbe471a11b1c0f819375f9d8875f91c72b1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.1
2024-01-21,0x4635c0d110183db01d73fb34cf6b99a48bc152888808a1bf99f98dd9643ae66a,0x98a2fc49d80c6bf59b94f396baa76f444cd592fc,0xb533687ef77459093368c43e95f8df1c2b5a1f7a,0
2024-01-27,0xac1b8fa2937acc5155f1be76d654c57fc48609bf35399ee678af6071f227d124,0x524edffa9a42769736795b33d81c58505537acec,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0.05
2024-03-11,0x75ce8724b07f2fb7904294b3ebfad1fd7987eba93b957e5bff670bdc677e8f1e,0x011179b37baba01da40d05f94a41b251d6c76664,0xb517850510997a34b4ddc8c3797b4f83fad510c4,0.06
2024-03-26,0x3c25e4337ffb45971133bd1f9bb5368a27480b889d8c98c4bb8a659cbe2c9912,0x40652b8b4d9d10b24d80f17e52a45e472e65c5f2,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-29,0xf42859f363b5a1c9c4ec329f6168cba753c33357cb20157c3f08cbfea3de865c,0x298c96ca53b83e396bf22360734c71ee107490e4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0
2024-01-19,0x94a60602273d084d6e076345beccc1f88d1a35003c2606f4293265b94002034a,0x7acca2458c8a77b3bcea6c970b16152c1b257f9a,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,0
2024-03-23,0x511bbe9e0375f90cc3e1c71e6271b587f7aad091410ef44757e796d22b748e0f,0x1ec7baa2ae9c19f0af8b18db6a54becf432af905,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,0
2024-01-14,0x20fb0249c5b4c1aa80f07267b46cf8550961bac49c879ca6e2517b32bad30e0e,0xebc72fe70a133fc6d7017b6e38e42720084a2e42,0xebc72fe70a133fc6d7017b6e38e42720084a2e42,0
2024-01-23,0x374f75b40efb337eddc7372ed1b86d5d846a291c276d77146879d588ebf20738,0x0927b82b4ef08dfe1b006e26bca907958577b3d1,0x1111111254eeb25477b68fb85ed929f73a960582,0
2024-03-10,0x7554d1daae377aa5a37335cdc838c133b32986aebf7cdf0665f828d1a62e35e8,0xc1b02fd13c59c060f7588d06df741fda5982a222,0xd64f9fc6fa1942878c9039489f5bdd2e542bf29c,0
2024-03-14,0x3f0dfc935a283c6b7350c9f8bd2cddec8bc47ca53bb3a42a5003fbbf348f0c6a,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xb1d4f96b8ad0c55731c98f8c6f7813fee5b6ff8b,0.1565403
2024-03-30,0x228d3b105641a7df3e5a261ff9965405e7d78ce96de9f017e96428f15330702a,0xc9dda3ff1efb21f08f68234de399a82bf65e82ad,0x6e713bd62ce2886bae5b24f99bc0819d270287ef,1.5
2024-02-26,0xfb9602cb747a77b1b79d6e2e94a2beabc1b602ba30ed1d738d7ffdaae7acef52,0x71da088679a57e34c76b3287332298b1e7c010f1,0x71da088679a57e34c76b3287332298b1e7c010f1,0
2024-02-15,0x6f438c82fc73b07f59010a6853c6ceb2b82cd0a381740e2cc9e233fc1d2ef0f0,0x356483dc32b004f32ea0ce58f7f88879886e9074,0xa13baf47339d63b743e7da8741db5456dac1e556,0
2024-03-25,0x8223605e01ead6cd419f0eb1f87b418e0a55fc772d3204581b37c29fe902fa47,0x01a177d18cd9e93beabec291f32621a04b3adb0e,0xb0999731f7c2581844658a9d2ced1be0077b7397,0.01
2024-03-29,0x44fcc2545e63b86e534c2c5b39b25eb5829d4f5d48aebb9c1eff73ac1dbc5dce,0xc74add3552f2a2dfd36b5fc08e2b0d929512b24d,0x5fdcca53617f4d2b9134b29090c87d01058e27e9,0
2024-02-27,0xea658f674db2cdba6e13b7282922db6fe325ac388350223b3a63c02379e7efec,0x6dbcfe44688da083a8c032f3856d1802f6d43e3b,0x10d16248bed1e0d0c7cf94ffd99a50c336c7bcdc,0.000450038
2024-03-02,0x26ee1333c4ee35f2b83fe98d9fd799bd8b390457ecbdf5dc9e46052bf1c5ae59,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0x86e673deb70e8cf4a95a5fcbf2d89304ee92a01c,0.002253235
2024-03-27,0x91187f0276169322e6125fb4f8dcedf04a742992c788a73b3ba0c8318c4f0209,0x2b60515fbc6a5a44a21e1f9bd793107faeeef80c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2024-03-05,0xab7d815fb4ffcbb25a934e8274244ab522580e239ff3c6ad5f68b832345e6860,0xdea8cdb3e0c17e0de37a1e4b3d0e954b42cef8a9,0x499588d926f40fe50536172e43cb5475cb6dae78,0.02658
2024-03-05,0x4fe2fdfcdeedf6e1d2b28731c47882f244cef0aa3c1334dea189cfc5fc8f2b23,0x4e19dee94354f0bda68a927426b14bb07920f48c,0x881d40237659c251811cec9c364ef91dc08d300c,0
2024-01-28,0xa231328c0025dde64996de8bf801e5d150f15f48e2ad3413034f1de578391d03,0xdde7b8a77bbd6f662ab1604273310dfe289e6eb8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.3
2024-03-19,0x5f8b01a4beda60c62e740eb2928deff495eb0dba2720dd80615045ccf2e81526,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x505b5eda5e25a67e1c24a2bf1a527ed9eb88bf04,0
2024-01-24,0x94590d74f1088ad4f9ea24117b96e8516c0cc9bb97d32d30620408101ad9029d,0x6110954659f48d970f4ab919b4163aeea9cccf21,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,0
2024-01-08,0x7b861e6af9b906cb8ed30df3206f2ba12a6f99efd5e9049d5a43e8caf96a89dd,0xc9ac32c69c56623ffe7c7f5cb5f2fbbd73e9411a,0x3eb9c7ee5f72e51f61e832137719fe8d1e53a2ce,0
2024-03-29,0xe60b76031704050aa3767d57efb30f49c3ce881a7b8c48830bea0b6cca30b38b,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x5032c14847e1ef92ff8e4b07ff293b1df5a630cf,2.84000005
2024-03-04,0x06078fe349712e6dd6c6afef846d1fc036c4eba0cd93150cb3e4b4a4ff719014,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0.00000003
2024-01-04,0x0fce6af8601b1dac5017d0beeab3d6727c38bcfa15312917b5d71db4513d1d81,0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2024-01-14,0x9a24ade38303d4ae4c0238b3d0ebce8de06a6cdcd833031859951ec34b731cf0,0x0b5c4a7fcda49e0a8661419bb55b86161a86db2a,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-29,0xc2d47d3719426f2a964af8f81dd4238d2983493c8ff2490ed8d28fb68c8eac95,0x2a3618f7fe4dd49f5999b23fec4523f0ab045f44,0x055d9a4dc18687872d95e2324335aaa4fbd29f05,0.069925042
2024-03-26,0xc6551224b0258fc8b73476e896346f2a0f87d39b7d793720cacb7f98a6e59b30,0xaaca2da1d7fb4cf0ac421f822ee65d0c25a8768c,0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,0
2024-01-08,0x4f41b6a372755a2636cd46670fea68ac4cc64481eb7e47131f16e03165a67f23,0x91339deb9107bcc2c8b5f78749c507d941c57dd8,0xdf1d852febf9d780343eb7d4ce732db678b78581,0
2024-02-23,0xf01586230f64a425ba1e2e173dee71f575533735067e16d8831001fe83c90863,0x5f803d8b4396f1b72e2be61764e4ceeb4bf4e89e,0x1a8f43e01b78979eb4ef7febec60f32c9a72f58e,3.35
2024-03-13,0xdb8a99643e3e340973ef85ee3865015eee494994e0e3da6501709c78ed5fd087,0xb2160ef76415c60c165277c5e83b6a0296b7e116,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0
